  1  2  1  1  1  1  1  3  3  3  3  3  3  3  3  3  3  3  3  3  3  3  3  3  3  3  1  1  3  1  1  1  3  3  1  1  1  1  1  1  1  3  3  3  3  3  3  3  3  3  3  3  3  3  3  3  3  3  3  3  3  3  3  3  1  1  1  1  3  3  3  3  3  3  1  1  7  7  7 13 13 13 19 19 19 23 23 23 23 23 25 25 25 25 25 25 25 22 22 22 17 17 17 12 12  3  3  3  3  3  3  3  3
  1  2  1  1  1  1  1  3  3  3  3  3  3  3  3  3  3  3  3  3  3  3  3  3  3  3  3  3  3  1  1  1  3  3  3  3  1  1  1  1  3  3  3  3  3  3  3  3  3  3  3  3  3  3  3  3  3  1  1  3  3  1  1  3  3  3  1  1  3  3  3  3  3  3  3  3  7  7  7 13 13 13 13 19 19 19 19 19 23 23 25 25 23 23 22 22 22 22 22 22 17 17 17 12 12 12  3  3  3  3  3  3  3
  1  2  1  1  1  1  1  3  3  3  3  3  3  3  3  3  3  3  3  3  1  3  3  1  3  3  3  3  3  1  1  1  3  3  3  3  1  1  1  1  3  3  3  3  3  3  3  3  3  3  3  3  3  3  3  3  3  1  1  1  1  1  1  3  3  3  3  3  3  3  3  3  3  3  1  1  7  7  7  7 13 12 12 12 12 19 19 19 19 23 23 25 23 23 23 22 22 22 22 17 17 17 17 12 12 12  3  3  3  3  3  3  3
  1  2  1  1  3  3  3  3  3  3  3  3  3  3  3  3  3  3  3  3  1  1  1  1  3  3  3  3  3  3  3  3  3  3  3  3  1  3  3  1  3  3  3  3  3  3  3  3  3  3  3  3  3  3  3  3  3  3  1  1  1  1  1  3  3  3  3  3  3  3  3  3  3  3  1  1  1  7  7  7  7 12 12 12 12 12 19 19 19 23 23 23 23 23 18 18 17 17 17 17 17 17 13 13 12 12  3  3  3  3  3  3  3
  1  2  1  1  3  3  3  3  3  3  3  3  3  3  3  3  3  3  3  3  1  1  1  1  1  3  3  3  3  3  3  1  1  3  3  1  1  3  3  3  3  3  3  3  3  3  3  3  3  3  3  3  3  3  3  3  3  1  1  1  1  1  1  3  3  1  1  3  3  3  3  3  3  3  1  1  1  1  7  7  6  6  6 12 12 12 12 19 19 23 23 23 23 18 18 18 18 17 17 17 17 17 13 13 13  3  3  3  3  3  3  3  3
  1  2  1  3  1  1  1  3  3  3  3  3  3  3  3  3  3  3  3  1  1  1  1  1  1  3  3  3  3  3  3  1  1  1  1  1  1  3  3  3  3  3  3  1  1  3  3  3  3  3  3  3  3  3  3  3  1  1  1  1  1  1  1  1  3  1  1  1  3  1  1  3  3  3  3  1  1  1  1  6  6  6  6  6 12 12 12 19 18 18 23 23 23 18 18 18 13 13 13 13 13 13 13 13 13  3  3  3  3  3  3  3  3
  1  2  1  1  1  1  1  3  3  3  3  3  3  3  3  3  3  3  3  1  1  1  1  1  1  3  3  3  3  3  3  1  1  1  1  1  3  3  3  3  3  3  1  1  1  1  3  3  3  3  3  3  3  3  3  3  1  1  1  1  1  1  1  1  3  1  1  1  1  1  1  3  3  3  3  1  1  1  1  3  3  6  6  6  6 12 12 12 18 18 18 18 18 18 11 11 13 13 13 13 13 13 13  3  3  3  3  1  3  3  3  3  3
  1  2  1  1  1  1  3  3  3  3  3  3  3  3  3  3  3  3  3  3  3  1  1  3  3  3  3  3  3  3  3  1  1  1  1  1  1  3  3  3  3  3  1  1  1  1  3  3  3  3  3  3  3  3  3  3  3  3  3  1  1  3  3  1  1  1  1  1  1  1  3  3  3  3  3  3  3  3  3  3  3  3  6  6  6 12 12 12 18 18 18 18 18 11 11 11 13 13 13 13 13  3  3  3  3  3  3  1  3  3  3  3  3
  1  2  1  1  1  3  3  3  3  3  3  3  3  3  3  3  3  3  3  3  3  3  3  3  3  3  3  3  3  3  1  1  1  1  1  1  1  1  3  3  3  3  1  1  1  1  3  3  3  3  3  3  3  3  3  3  3  3  3  1  1  3  3  1  1  1  1  1  1  1  3  3  3  3  3  3  3  3  3  3  3  3  3  6  6  6 12 12 11 18 18 18 11 11 11 11 13  4  4  4  4  3  3  3  3  3  1  1  1  3  3  3  3
  1  2  1  1  1  3  3  3  3  3  3  3  3  3  3  3  3  3  3  3  3  3  3  3  3  3  3  3  3  3  1  1  1  1  1  1  1  1  3  3  3  3  3  3  3  3  3  3  3  3  3  3  3  3  3  3  3  3  3  3  3  3  3  3  3  1  1  1  1  1  1  3  3  3  3  3  3  3  3  3  3  3  3  6  6  6 12 12 11 11 11 11 11 11 11  4  4  4  4  4  4  4  3  1  1  1  1  1  1  3  3  3  3
  1  2  1  1  1  1  3  3  3  3  3  3  3  3  3  3  3  3  3  3  3  3  3  3  3  3  3  3  3  3  3  3  3  1  1  3  3  3  3  3  3  3  3  3  3  3  3  3  3  3  3  3  3  3  3  3  3  3  3  3  3  3  3  3  3  1  1  3  1  1  1  3  3  3  3  3  3  3  3  3  3  3  3  3  6  5  5 11 11 11 11 11 11 11  4  4  4  4  4  4  3  3  3  1  1  1  3  3  3  3  3  3  3
  1  2  3  1  1  1  3  3  3  3  3  3  3  3  3  3  3  1  1  1  3  3  3  3  3  3  3  3  1  1  3  3  3  1  1  3  3  3  3  1  1  1  1  1  3  3  3  3  1  1  1  3  3  3  3  3  3  3  3  3  3  3  3  3  3  1  1  3  3  3  3  3  3  3  3  3  3  3  3  3  3  3  3  3  5  5  5  5  5 11 11 11 11  4  4  4  4  4  3  3  3  3  3  3  1  1  3  3  3  3  3  3  3
  1  2  3  3  3  3  3  3  3  3  3  3  3  3  3  3  1  1  1  1  1  1  3  3  3  3  3  3  1  1  1  3  1  1  3  3  1  3  1  1  1  1  1  1  1  3  3  1  1  1  1  3  3  3  3  3  3  3  3  3  3  1  3  3  1  1  3  3  3  3  3  3  3  3  3  3  3  3  3  3  3  3  3  3  3  5  5  5  5  5  5  5  5  4  4  4  1  3  3  3  3  3  3  3  3  3  3  3  3  3  3  3  3
  1  2  3  3  3  3  3  3  3  3  3  3  3  3  3  3  1  1  1  1  1  1  3  3  3  3  3  3  3  1  1  1  1  1  3  1  1  1  1  1  3  3  1  1  1  1  1  1  1  1  3  3  3  3  3  3  3  3  3  3  3  1  1  1  1  1  3  3  3  3  3  3  3  3  3  3  3  3  3  3  3  3  3  3  3  3  5  5  5  5  5  5  5  4  1  1  1  3  3  3  3  3  3  3  3  3  3  3  3  3  1  1  1
  1  2  3  3  3  3  3  3  1  1  1  3  3  3  3  3  1  1  1  1  1  3  3  3  3  3  3  3  1  1  1  1  1  1  3  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  3  3  3  3  3  3  3  3  3  3  3  3  1  1  1  1  1  3  3  3  3  3  3  3  3  3  3  3  3  3  3  3  3  3  3  3  3  3  5  5  5  5  5  3  1  1  1  3  3  3  3  3  3  3  3  3  3  3  3  3  1  1  1
  1  2  3  3  3  3  3  3  1  1  1  3  3  3  3  3  3  1  1  1  1  1  3  3  3  3  3  1  1  1  1  1  1  1  1  3  3  1  1  1  1  1  3  1  1  1  1  1  1  3  3  3  3  3  3  3  3  3  3  3  3  1  1  1  1  1  1  3  3  3  3  3  3  3  3  3  3  3  3  3  3  3  3  3  3  3  3  3  1  1  1  3  3  3  3  1  3  3  3  3  3  3  3  3  3  3  3  3  3  3  1  1  1
  1  2  3  3  3  3  1  1  3  1  1  1  1  1  3  3  3  1  1  1  1  1  3  3  3  3  3  1  1  1  1  1  1  1  1  3  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  3  3  3  3  1  1  1  1  3  3  1  1  1  1  3  3  3  3  3  3  3  3  3  3  3  3  3  3  3  3  3  3  3  3  3  3  3  1  3  3  3  3  3  3  3  3  3  3  3  3  3  3  3  3  3  3  1  1  1  1  1  1
  1  2  3  3  3  3  1  1  1  1  1  1  1  1  3  3  3  3  3  3  3  3  3  3  3  3  3  3  3  3  1  1  3  3  3  3  1  1  3  1  1  1  1  1  1  1  1  1  1  1  1  1  1  3  3  1  1  1  1  3  3  3  3  1  1  1  3  3  3  3  3  3  3  3  3  3  3  3  3  3  3  3  3  3  3  3  3  3  3  3  3  3  3  3  3  3  3  3  3  3  3  3  3  3  3  3  3  1  1  1  1  1  1
