183	90	23
184	91	23
185	91	24
186	92	23
187	92	24
188	92	24
189	93	24
190	93	25
191	94	24
192	94	25
193	95	24
194	95	25
195	96	25
196	96	25
197	97	25
198	97	26
199	98	25
200	98	26
201	99	25
202	99	26
203	100	26
204	100	26
205	101	26
206	101	26
207	102	26
208	102	27
209	103	26
210	103	27
211	104	27
212	104	27
213	105	27
214	105	27
215	106	27
216	106	28
217	107	27
218	107	28
219	108	27
220	108	28
221	109	28
222	109	28
223	110	28
224	110	29
225	111	28
226	111	29
227	112	28
228	112	29
229	113	29
230	113	29
231	114	29
232	114	29
233	115	29
234	115	30
235	115	30
236	116	30
237	116	31
238	117	30
239	117	31
240	118	30
241	118	31
242	119	31
243	119	31
244	120	31
245	120	31
246	121	31
247	121	32
248	122	31
249	122	32
250	123	32
251	123	32
252	124	32
253	124	32
254	125	32
255	125	33
256	126	32
257	126	33
258	127	33
259	127	33
260	128	33
261	128	33
262	129	33
263	129	34
264	130	33
265	130	34
266	131	33
267	131	34
268	132	34
269	132	34
270	133	34
271	133	35
272	134	34
273	134	35
274	135	34
275	135	35
276	136	35
277	136	35
278	137	35
279	137	35
280	138	35
281	138	36
282	138	36
283	139	36
284	139	37
285	140	36
286	140	37
287	141	36
288	141	37
289	142	37
290	142	37
291	143	37
292	143	37
293	144	37
294	144	38
295	145	37
296	145	38
297	146	38
298	146	38
299	147	38
300	147	38
301	148	38
302	148	39
303	149	38
304	149	39
305	150	38
306	150	39
307	151	39
308	151	39
309	152	39
310	152	40
311	153	39
312	153	40
313	154	39
314	154	40
315	155	40
316	155	40
317	156	40
318	156	40
319	157	40
320	157	41
321	158	40
322	158	41
323	159	41
324	159	41
325	160	41
326	160	41
327	161	41
328	161	42
329	161	42
330	162	42
331	162	43
332	163	42
333	163	43
334	164	42
335	164	43
336	165	43
337	165	43
338	166	43
339	166	43
340	167	43
341	167	44
342	168	43
343	168	44
344	169	44
345	169	44
346	170	44
347	170	44
348	171	44
349	171	45
350	172	44
351	172	45
352	173	44
353	173	45
354	174	45
355	174	45
356	175	45
357	175	46
358	176	45
359	176	46
360	177	45
361	177	46
362	178	46
363	178	46
364	179	46
365	179	46
366	180	46
367	180	47
368	181	46
369	181	47
370	182	47
371	182	47
372	183	47
373	183	47
374	184	47
375	184	48
376	184	48
377	185	48
378	185	48
379	186	48
380	186	49
381	187	48
382	187	49
383	188	49
384	188	49
385	189	49
386	189	49
387	190	49
388	190	50
389	191	49
390	191	50
391	192	49
392	192	50
393	193	50
394	193	50
395	194	50
396	194	51
397	195	50
398	195	51
399	196	50
400	196	51
401	197	51
402	197	51
403	198	51
404	198	51
405	199	51
406	199	52
407	200	51
408	200	52
409	201	52
410	201	52
411	202	52
412	202	52
413	203	52
414	203	53
415	204	52
416	204	53
417	205	53
418	205	53
419	206	53
420	206	53
421	207	53
422	207	54
423	207	54
424	208	54
425	208	54
426	209	54
427	209	55
428	210	54
429	210	55
430	211	55
431	211	55
432	212	55
433	212	55
434	213	55
435	213	56
436	214	55
437	214	56
438	215	55
439	215	56
440	216	56
441	216	56
442	217	56
443	217	57
444	218	56
445	218	57
446	219	56
447	219	57
448	220	57
449	220	57
450	221	57
451	221	57
452	222	57
453	222	58
454	223	57
455	223	58
456	224	58
457	224	58
458	225	58
459	225	58
460	226	58
461	226	59
462	227	58
463	227	59
464	228	58
465	228	59
466	229	59
467	229	59
468	230	59
469	230	60
470	230	60
471	231	60
472	231	60
473	232	60
474	232	61
475	233	60
476	233	61
477	234	60
478	234	61
479	235	61
480	235	61
481	236	61
482	236	62
483	237	61
484	237	62
485	238	61
486	238	62
487	239	62
488	239	62
489	240	62
490	240	62
491	241	62
492	241	63
493	242	62
494	242	63
495	243	63
496	243	63
497	244	63
498	244	63
499	245	63
500	245	64
501	246	63
502	246	64
503	247	64
504	247	64
505	248	64
506	248	64
507	249	64
508	249	65
509	250	64
510	250	65
511	251	64
512	251	65
513	252	65
514	252	65
515	253	65
516	253	66
517	253	66
518	254	66
519	254	66
520	255	66
521	255	67
522	256	66
523	256	67
524	257	66
525	257	67
526	258	67
527	258	67
528	259	67
529	259	68
530	260	67
531	260	68
532	261	67
533	261	68
534	262	68
535	262	68
536	263	68
537	263	68
538	264	68
539	264	69
540	265	68
541	265	69
542	266	69
543	266	69
544	267	69
545	267	69
546	268	69
547	268	70
548	269	69
549	269	70
550	270	69
551	270	70
552	271	70
553	271	70
554	272	70
555	272	71
556	273	70
557	273	71
558	274	70
559	274	71
560	275	71
561	275	71
562	276	71
563	276	71
564	276	72
565	277	72
566	277	72
567	278	72
568	278	73
569	279	72
570	279	73
571	280	72
572	280	73
573	281	73
574	281	73
575	282	73
576	282	74
577	283	73
578	283	74
579	284	73
580	284	74
581	285	74
582	285	74
583	286	74
584	286	74
585	287	74
586	287	75
587	288	74
588	288	75
589	289	75
590	289	75
591	290	75
592	290	75
593	291	75
594	291	76
595	292	75
596	292	76
597	293	75
598	293	76
599	294	76
600	294	76
601	295	76
602	295	77
603	296	76
604	296	77
605	297	76
606	297	77
607	298	77
608	298	77
609	299	77
610	299	77
611	299	78
612	300	78
613	300	78
614	301	78
615	301	79
616	302	78
617	302	79
618	303	78
619	303	79
620	304	79
621	304	79
622	305	79
623	305	79
624	306	79
625	306	80
626	307	79
627	307	80
628	308	80
629	308	80
630	309	80
631	309	80
632	310	80
633	310	81
634	311	80
635	311	81
636	312	80
637	312	81
638	313	81
639	313	81
640	314	81
641	314	82
642	315	81
643	315	82
644	316	81
645	316	82
646	317	82
647	317	82
648	318	82
649	318	82
650	319	82
651	319	83
652	320	82
653	320	83
654	321	83
655	321	83
656	322	83
657	322	83
658	322	84
659	323	84
660	323	84
661	324	84
662	324	85
663	325	84
664	325	85
665	326	84
666	326	85
667	327	85
668	327	85
669	328	85
670	328	85
671	329	85
672	329	86
673	330	85
674	330	86
675	331	86
676	331	86
677	332	86
678	332	86
679	333	86
680	333	87
681	334	86
682	334	87
683	335	86
684	335	87
685	336	87
686	336	87
687	337	87
688	337	88
689	338	87
690	338	88
691	339	87
692	339	88
693	340	88
694	340	88
695	341	88
696	341	88
697	342	88
698	342	89
699	343	88
700	343	89
701	344	89
702	344	89
703	345	89
704	345	89
705	345	90
706	346	90
707	346	90
708	347	90
709	347	90
710	348	90
711	348	91
712	349	90
713	349	91
714	350	91
715	350	91
716	351	91
717	351	91
718	352	91
719	352	92
720	353	91
721	353	92
722	354	91
723	354	92
724	355	92
725	355	92
726	356	92
727	356	93
728	357	92
729	357	93
730	358	92
731	358	93
732	359	93
733	359	93
734	360	93
735	360	93
736	361	93
737	361	94
738	362	93
739	362	94
740	363	94
741	363	94
742	364	94
743	364	94
744	365	94
745	365	95
746	366	94
747	366	95
748	367	95
749	367	95
750	368	95
751	368	95
752	368	96
753	369	96
754	369	96
755	370	96
756	370	96
757	371	96
758	371	97
759	372	96
760	372	97
761	373	97
762	373	97
763	374	97
764	374	97
765	375	97
766	375	98
767	376	97
768	376	98
769	377	97
770	377	98
771	378	98
772	378	98
773	379	98
774	379	99
775	380	98
776	380	99
777	381	98
778	381	99
779	382	99
780	382	99
781	383	99
782	383	99
783	384	99
784	384	100
785	385	99
786	385	100
787	386	100
788	386	100
789	387	100
790	387	100
791	388	100
792	388	101
793	389	100
794	389	101
795	390	100
796	390	101
797	391	101
798	391	101
799	391	102
800	392	102
801	392	102
802	393	102
803	393	102
804	394	102
805	394	103
806	395	102
807	395	103
808	396	102
809	396	103
810	397	103
811	397	103
812	398	103
813	398	104
814	399	103
815	399	104
816	400	103
817	400	104
818	401	104
819	401	104
820	402	104
821	402	104
822	403	104
823	403	105
824	404	104
825	404	105
826	405	105
827	405	105
828	406	105
829	406	105
830	407	105
831	407	106
832	408	105
833	408	106
834	409	106
835	409	106
836	410	106
837	410	106
838	411	106
839	411	107
840	412	106
841	412	107
842	413	106
843	413	107
844	413	108
845	414	107
846	414	108
847	415	108
848	415	108
849	416	108
850	416	108
851	417	108
852	417	109
853	418	108
854	418	109
855	419	108
856	419	109
857	420	109
858	420	109
859	421	109
860	421	110
861	422	109
862	422	110
863	423	109
864	423	110
865	424	110
866	424	110
867	425	110
868	425	110
869	426	110
870	426	111
871	427	110
872	427	111
873	428	111
874	428	111
875	429	111
876	429	111
877	430	111
878	430	112
879	431	111
880	431	112
881	432	111
882	432	112
883	433	112
884	433	112
885	434	112
886	434	113
887	435	112
888	435	113
889	436	112
890	436	113
891	436	114
892	437	113
893	437	114
894	438	113
895	438	114
896	439	114
897	439	114
898	440	114
899	440	115
900	441	114
901	441	115
902	442	114
903	442	115
904	443	115
905	443	115
906	444	115
907	444	116
908	445	115
909	445	116
910	446	115
911	446	116
912	447	116
913	447	116
914	448	116
915	448	116
916	449	116
917	449	117
918	450	116
919	450	117
920	451	117
921	451	117
922	452	117
923	452	117
924	453	117
925	453	118
926	454	117
927	454	118
928	455	117
929	455	118
930	456	118
931	456	118
932	457	118
933	457	119
934	458	118
935	458	119
936	459	118
937	459	119
938	459	120
939	460	119
940	460	120
941	461	119
942	461	120
943	462	120
944	462	120
945	463	120
946	463	121
947	464	120
948	464	121
949	465	120
950	465	121
951	466	121
952	466	121
953	467	121
954	467	121
955	468	121
956	468	122
957	469	121
958	469	122
959	470	122
960	470	122
961	471	122
962	471	122
963	472	122
964	472	123
965	473	122
966	473	123
967	474	122
968	474	123
969	475	123
970	475	123
971	476	123
972	476	124
973	477	123
974	477	124
975	478	123
976	478	124
977	479	124
978	479	124
979	480	124
980	480	124
981	481	124
982	481	125
983	482	124
984	482	125
985	482	126
986	483	125
987	483	126
988	484	125
989	484	126
990	485	126
991	485	126
992	486	126
993	486	127
994	487	126
995	487	127
996	488	126
997	488	127
998	489	127
999	489	127
1000	490	127
1001	490	127
1002	491	127
1003	491	128
1004	492	127
1005	492	128
1006	493	128
1007	493	128
1008	494	128
1009	494	128
1010	495	128
1011	495	129
1012	496	128
1013	496	129
1014	497	128
1015	497	129
1016	498	129
1017	498	129
1018	499	129
1019	499	130
1020	500	129
1021	500	130
1022	501	129
1023	501	130
1024	502	130
1025	502	130
1026	503	130
1027	503	130
1028	504	130
1029	504	131
1030	505	130
1031	505	131
1032	505	132
1033	506	131
1034	506	132
1035	507	131
1036	507	132
1037	508	132
1038	508	132
1039	509	132
1040	509	132
1041	510	132
1042	510	133
1043	511	132
1044	511	133
1045	512	133
1046	512	133
1047	513	133
1048	513	133
1049	514	133
1050	514	134
1051	515	133
1052	515	134
1053	516	133
1054	516	134
1055	517	134
1056	517	134
1057	518	134
1058	518	135
1059	519	134
1060	519	135
1061	520	134
1062	520	135
1063	521	135
1064	521	135
1065	522	135
1066	522	135
1067	523	135
1068	523	136
1069	524	135
1070	524	136
1071	525	136
1072	525	136
1073	526	136
1074	526	136
1075	527	136
1076	527	137
1077	528	136
1078	528	137
1079	528	138
1080	529	137
1081	529	138
1082	530	137
1083	530	138
1084	531	138
1085	531	138
1086	532	138
1087	532	138
1088	533	138
1089	533	139
1090	534	138
1091	534	139
1092	535	139
1093	535	139
1094	536	139
1095	536	139
1096	537	139
1097	537	140
1098	538	139
1099	538	140
1100	539	139
1101	539	140
1102	540	140
1103	540	140
1104	541	140
1105	541	141
1106	542	140
1107	542	141
1108	543	140
1109	543	141
1110	544	141
1111	544	141
1112	545	141
1113	545	141
1114	546	141
1115	546	142
1116	547	141
1117	547	142
1118	548	142
1119	548	142
1120	549	142
1121	549	142
1122	550	142
1123	550	143
1124	551	142
1125	551	143
1126	551	143
1127	552	143
1128	552	144
1129	553	143
1130	553	144
1131	554	144
1132	554	144
1133	555	144
1134	555	144
1135	556	144
1136	556	145
1137	557	144
1138	557	145
1139	558	144
1140	558	145
1141	559	145
1142	559	145
1143	560	145
1144	560	146
1145	561	145
1146	561	146
1147	562	145
1148	562	146
1149	563	146
1150	563	146
1151	564	146
1152	564	147
1153	565	146
1154	565	147
1155	566	146
1156	566	147
1157	567	147
1158	567	147
1159	568	147
1160	568	147
1161	569	147
1162	569	148
1163	570	147
1164	570	148
1165	571	148
1166	571	148
1167	572	148
1168	572	148
1169	573	148
1170	573	149
1171	574	148
1172	574	149
1173	574	149
1174	575	149
1175	575	150
1176	576	149
1177	576	150
1178	577	150
1179	577	150
1180	578	150
1181	578	150
1182	579	150
1183	579	151
1184	580	150
1185	580	151
1186	581	150
1187	581	151
1188	582	151
1189	582	151
1190	583	151
1191	583	152
1192	584	151
1193	584	152
1194	585	151
1195	585	152
1196	586	152
1197	586	152
1198	587	152
1199	587	152
1200	588	152
1201	588	153
1202	589	152
1203	589	153
1204	590	153
1205	590	153
1206	591	153
1207	591	153
1208	592	153
1209	592	154
1210	593	153
1211	593	154
1212	594	153
1213	594	154
1214	595	154
1215	595	154
1216	596	154
1217	596	155
1218	597	154
1219	597	155
1220	597	155
1221	598	155
1222	598	156
1223	599	155
1224	599	156
1225	600	155
1226	600	156
1227	601	156
1228	601	156
1229	602	156
1230	602	157
1231	603	156
1232	603	157
1233	604	156
1234	604	157
1235	605	157
1236	605	157
1237	606	157
1238	606	158
1239	607	157
1240	607	158
1241	608	157
1242	608	158
1243	609	158
1244	609	158
1245	610	158
1246	610	158
1247	611	158
1248	611	159
1249	612	158
1250	612	159
1251	613	159
1252	613	159
1253	614	159
1254	614	159
1255	615	159
1256	615	160
1257	616	159
1258	616	160
1259	617	159
1260	617	160
1261	618	160
1262	618	160
1263	619	160
1264	619	161
1265	620	160
1266	620	161
1267	620	161
1268	621	161
1269	621	162
1270	622	161
1271	622	162
1272	623	161
1273	623	162
1274	624	162
1275	624	162
1276	625	162
1277	625	163
1278	626	162
1279	626	163
1280	627	162
1281	627	163
1282	628	163
1283	628	163
1284	629	163
1285	629	163
1286	630	163
1287	630	164
1288	631	163
1289	631	164
1290	632	164
1291	632	164
1292	633	164
1293	633	164
1294	634	164
1295	634	165
1296	635	164
1297	635	165
1298	636	164
1299	636	165
1300	637	165
1301	637	165
1302	638	165
1303	638	166
1304	639	165
1305	639	166
1306	640	165
1307	640	166
1308	641	166
1309	641	166
1310	642	166
1311	642	166
1312	643	166
1313	643	167
1314	643	167
1315	644	167
1316	644	168
1317	645	167
1318	645	168
1319	646	167
1320	646	168
1321	647	168
1322	647	168
1323	648	168
1324	648	169
1325	649	168
1326	649	169
1327	650	168
1328	650	169
1329	651	169
1330	651	169
1331	652	169
1332	652	169
1333	653	169
1334	653	170
1335	654	169
1336	654	170
1337	655	170
1338	655	170
1339	656	170
1340	656	170
1341	657	170
1342	657	171
1343	658	170
1344	658	171
1345	659	170
1346	659	171
1347	660	171
1348	660	171
1349	661	171
1350	661	172
1351	662	171
1352	662	172
1353	663	171
1354	663	172
1355	664	172
1356	664	172
1357	665	172
1358	665	172
1359	666	172
1360	666	173
1361	666	173
1362	667	173
1363	667	174
1364	668	173
1365	668	174
1366	669	173
1367	669	174
1368	670	174
1369	670	174
1370	671	174
1371	671	174
1372	672	174
1373	672	175
1374	673	174
1375	673	175
1376	674	175
1377	674	175
1378	675	175
1379	675	175
1380	676	175
1381	676	176
1382	677	175
1383	677	176
1384	678	175
1385	678	176
1386	679	176
1387	679	176
1388	680	176
1389	680	177
1390	681	176
1391	681	177
1392	682	176
1393	682	177
1394	683	177
1395	683	177
1396	684	177
1397	684	177
1398	685	177
1399	685	178
1400	686	177
1401	686	178
1402	687	178
1403	687	178
1404	688	178
1405	688	178
1406	689	178
1407	689	179
1408	689	179
1409	690	179
1410	690	180
1411	691	179
1412	691	180
1413	692	179
1414	692	180
1415	693	180
1416	693	180
1417	694	180
1418	694	180
1419	695	180
1420	695	181
1421	696	180
1422	696	181
1423	697	181
1424	697	181
1425	698	181
1426	698	181
1427	699	181
1428	699	182
1429	700	181
1430	700	182
1431	701	181
1432	701	182
1433	702	182
1434	702	182
1435	703	182
1436	703	183
1437	704	182
1438	704	183
1439	705	182
1440	705	183
1441	706	183
1442	706	183
1443	707	183
1444	707	183
1445	708	183
1446	708	184
1447	709	183
1448	709	184
1449	710	184
1450	710	184
1451	711	184
1452	711	184
1453	712	184
1454	712	185
1455	712	185
1456	713	185
1457	713	185
1458	714	185
1459	714	186
1460	715	185
1461	715	186
1462	716	186
1463	716	186
1464	717	186
1465	717	186
1466	718	186
1467	718	187
1468	719	186
1469	719	187
1470	720	186
1471	720	187
1472	721	187
1473	721	187
1474	722	187
1475	722	188
1476	723	187
1477	723	188
1478	724	187
1479	724	188
1480	725	188
1481	725	188
1482	726	188
1483	726	189
1484	727	188
1485	727	189
1486	728	188
1487	728	189
1488	729	189
1489	729	189
1490	730	189
1491	730	189
1492	731	189
1493	731	190
1494	732	189
1495	732	190
1496	733	190
1497	733	190
1498	734	190
1499	734	190
1500	735	190
1501	735	191
1502	735	191
1503	736	191
1504	736	191
1505	737	191
1506	737	192
1507	738	191
1508	738	192
1509	739	192
1510	739	192
1511	740	192
1512	740	192
1513	741	192
1514	741	193
1515	742	192
1516	742	193
1517	743	192
1518	743	193
1519	744	193
1520	744	193
1521	745	193
1522	745	194
1523	746	193
1524	746	194
1525	747	193
1526	747	194
1527	748	194
1528	748	194
1529	749	194
1530	749	194
1531	750	194
1532	750	195
1533	751	194
1534	751	195
1535	752	195
1536	752	195
1537	753	195
1538	753	195
1539	754	195
1540	754	196
1541	755	195
1542	755	196
1543	756	195
1544	756	196
1545	757	196
1546	757	196
1547	758	196
1548	758	197
1549	758	197
1550	759	197
1551	759	197
1552	760	197
1553	760	198
1554	761	197
1555	761	198
1556	762	197
1557	762	198
1558	763	198
1559	763	198
1560	764	198
1561	764	199
1562	765	198
1563	765	199
1564	766	198
1565	766	199
1566	767	199
1567	767	199
1568	768	199
1569	768	200
1570	769	199
1571	769	200
1572	770	199
1573	770	200
1574	771	200
1575	771	200
1576	772	200
1577	772	200
1578	773	200
1579	773	201
1580	774	200
1581	774	201
1582	775	201
1583	775	201
1584	776	201
1585	776	201
1586	777	201
1587	777	202
1588	778	201
1589	778	202
1590	779	201
1591	779	202
1592	780	202
1593	780	202
1594	781	202
1595	781	203
1596	781	203
1597	782	203
1598	782	203
1599	783	203
1600	783	204
1601	784	203
1602	784	204
1603	785	203
1604	785	204
1605	786	204
1606	786	204
1607	787	204
1608	787	205
1609	788	204
1610	788	205
1611	789	204
1612	789	205
1613	790	205
1614	790	205
1615	791	205
1616	791	205
1617	792	205
1618	792	206
1619	793	205
1620	793	206
1621	794	206
1622	794	206
1623	795	206
1624	795	206
1625	796	206
1626	796	207
1627	797	206
1628	797	207
1629	798	206
1630	798	207
1631	799	207
1632	799	207
1633	800	207
1634	800	208
1635	801	207
1636	801	208
1637	802	207
1638	802	208
1639	803	208
1640	803	208
1641	803	209
1642	804	208
1643	804	209
1644	805	209
1645	805	209
1646	806	209
1647	806	210
1648	807	209
1649	807	210
1650	808	209
1651	808	210
1652	809	210
1653	809	210
1654	810	210
1655	810	211
1656	811	210
1657	811	211
1658	812	210
1659	812	211
1660	813	211
1661	813	211
1662	814	211
1663	814	211
1664	815	211
1665	815	212
1666	816	211
1667	816	212
1668	817	212
1669	817	212
1670	818	212
1671	818	212
1672	819	212
1673	819	213
1674	820	212
1675	820	213
1676	821	212
1677	821	213
1678	822	213
1679	822	213
1680	823	213
1681	823	214
1682	824	213
1683	824	214
1684	825	213
1685	825	214
1686	826	214
1687	826	214
1688	826	215
1689	827	214
1690	827	215
1691	828	215
1692	828	215
1693	829	215
1694	829	216
1695	830	215
1696	830	216
1697	831	215
1698	831	216
1699	832	216
1700	832	216
1701	833	216
1702	833	216
1703	834	216
1704	834	217
1705	835	216
1706	835	217
1707	836	217
1708	836	217
1709	837	217
1710	837	217
1711	838	217
1712	838	218
1713	839	217
1714	839	218
1715	840	217
1716	840	218
1717	841	218
1718	841	218
1719	842	218
1720	842	219
1721	843	218
1722	843	219
1723	844	218
1724	844	219
1725	845	219
1726	845	219
1727	846	219
1728	846	220
1729	847	219
1730	847	220
1731	848	219
1732	848	220
1733	849	220
1734	849	220
1735	849	221
1736	850	220
1737	850	221
1738	851	221
1739	851	221
1740	852	221
1741	852	222
1742	853	221
1743	853	222
1744	854	221
1745	854	222
1746	855	222
1747	855	222
1748	856	222
1749	856	222
1750	857	222
1751	857	223
1752	858	222
1753	858	223
1754	859	223
1755	859	223
1756	860	223
1757	860	223
1758	861	223
1759	861	224
1760	862	223
1761	862	224
1762	863	223
1763	863	224
1764	864	224
1765	864	224
1766	865	224
1767	865	225
1768	866	224
1769	866	225
1770	867	224
1771	867	225
1772	868	225
1773	868	225
1774	869	225
1775	869	225
1776	870	225
1777	870	226
1778	871	225
1779	871	226
1780	872	226
1781	872	226
1782	872	227
1783	873	226
1784	873	227
1785	874	227
1786	874	227
1787	875	227
1788	875	227
1789	876	227
1790	876	228
1791	877	227
1792	877	228
1793	878	228
1794	878	228
1795	879	228
1796	879	228
1797	880	228
1798	880	229
1799	881	228
1800	881	229
1801	882	228
1802	882	229
1803	883	229
1804	883	229
1805	884	229
1806	884	230
1807	885	229
1808	885	230
1809	886	229
1810	886	230
1811	887	230
1812	887	230
1813	888	230
1814	888	231
1815	889	230
1816	889	231
1817	890	230
1818	890	231
1819	891	231
1820	891	231
1821	892	231
1822	892	231
1823	893	231
1824	893	232
1825	894	231
1826	894	232
1827	895	232
1828	895	232
1829	895	233
1830	896	232
1831	896	233
1832	897	233
1833	897	233
1834	898	233
1835	898	233
1836	899	233
1837	899	234
1838	900	233
1839	900	234
1840	901	234
1841	901	234
1842	902	234
1843	902	234
1844	903	234
1845	903	235
1846	904	234
1847	904	235
1848	905	234
1849	905	235
1850	906	235
1851	906	235
1852	907	235
1853	907	236
1854	908	235
1855	908	236
1856	909	235
1857	909	236
1858	910	236
1859	910	236
1860	911	236
1861	911	236
1862	912	236
1863	912	237
1864	913	236
1865	913	237
1866	914	237
1867	914	237
1868	915	237
1869	915	237
1870	916	237
1871	916	238
1872	917	237
1873	917	238
1874	918	237
1875	918	238
1876	918	239
1877	919	238
1878	919	239
1879	920	239
1880	920	239
1881	921	239
1882	921	239
1883	922	239
1884	922	240
1885	923	239
1886	923	240
1887	924	239
1888	924	240
1889	925	240
1890	925	240
1891	926	240
1892	926	241
1893	927	240
1894	927	241
1895	928	240
1896	928	241
1897	929	241
1898	929	241
1899	930	241
1900	930	242
1901	931	241
1902	931	242
1903	932	241
1904	932	242
1905	933	242
1906	933	242
1907	934	242
1908	934	242
1909	935	242
1910	935	243
1911	936	242
1912	936	243
1913	937	243
1914	937	243
1915	938	243
1916	938	243
1917	939	243
1918	939	244
1919	940	243
1920	940	244
1921	941	243
1922	941	244
1923	941	245
1924	942	244
1925	942	245
1926	943	245
1927	943	245
1928	944	245
1929	944	245
1930	945	245
1931	945	246
1932	946	245
1933	946	246
1934	947	245
1935	947	246
1936	948	246
1937	948	246
1938	949	246
1939	949	247
1940	950	246
1941	950	247
1942	951	246
1943	951	247
1944	952	247
1945	952	247
1946	953	247
1947	953	247
1948	954	247
1949	954	248
1950	955	247
1951	955	248
1952	956	248
1953	956	248
1954	957	248
1955	957	248
1956	958	248
1957	958	249
1958	959	248
1959	959	249
1960	960	248
1961	960	249
1962	961	249
1963	961	249
1964	962	249
1965	962	250
